t_s,target_deg,angle_deg,velocity_deg_s,diag_hex,fault,armed,need_calibration
1.4051127579987224,75.94887242001278,80.103,-9.852,FB0101011F000003,0,True,False
1.4553782309994858,75.44621769000514,79.615,-9.747,FB0101011F000003,0,True,False
1.5056940569993458,74.94305943000654,79.131,-9.685,FB0101011F000003,0,True,False
1.5558326659993327,74.44167334000667,78.645,-9.712,FB0101011F000003,0,True,False
1.60595825999917,73.9404174000083,78.158,-9.756,FB0101011F000003,0,True,False
1.6561006500014628,73.43899349998537,77.674,-9.668,FB0101011F000003,0,True,False
1.7062572079994425,72.93742792000558,77.175,-9.976,FB0101011F000003,0,True,False
1.7565130860020872,72.43486913997913,76.672,-10.063,FB0101011F000003,0,True,False
1.8068004689994268,71.93199531000573,76.149,-10.459,FB0101011F000003,0,True,False
1.8569146020017797,71.4308539799822,75.622,-10.556,FB0101011F000003,0,True,False
1.907062770002085,70.92937229997915,75.11,-10.222,FB0101011F000003,0,True,False
1.9571884760007379,70.42811523999262,74.613,-9.949,FB0101011F000003,0,True,False
2.007348217000981,69.92651782999019,74.119,-9.87,FB0101011F000003,0,True,False
2.0574216390014044,69.42578360998596,73.63,-9.791,FB0101011F000003,0,True,False
2.107581319000019,68.92418680999981,73.141,-9.782,FB0101011F000003,0,True,False
2.1577403849987604,68.4225961500124,72.645,-9.923,FB0101011F000003,0,True,False
2.207814502999099,67.92185497000901,72.149,-9.923,FB0101011F000003,0,True,False
2.257889069001976,67.42110930998024,71.171,-9.703,FB0101011F000003,0,True,False
2.3079636780021247,66.92036321997875,71.171,-9.703,FB0101011F000003,0,True,False
2.358031628999015,66.41968371000985,70.682,-9.773,FB0101011F000003,0,True,False
2.408104418998846,65.91895581001154,70.181,-10.02,FB0101011F000003,0,True,False
2.4581726579999668,65.41827342000033,69.669,-10.248,FB0101011F000003,0,True,False
2.5083499450011004,64.916500549989,69.155,-10.283,FB0101011F000003,0,True,False
2.5585598850011593,64.41440114998841,68.629,-10.521,FB0101011F000003,0,True,False
2.6087687860017468,63.91231213998253,68.113,-10.318,FB0101011F000003,0,True,False
2.6588459070007957,63.41154092999204,67.611,-10.028,FB0101011F000003,0,True,False
2.7089204940020863,62.91079505997914,67.116,-9.896,FB0101011F000003,0,True,False
2.7589972839996335,62.410027160003665,66.625,-9.817,FB0101011F000003,0,True,False
2.809159961001569,61.90840038998431,65.644,-9.87,FB0101011F000003,0,True,False
2.859335249999276,61.40664750000724,65.644,-9.87,FB0101011F000003,0,True,False
2.9095246149991,60.904753850009,65.147,-9.932,FB0101011F000003,0,True,False
2.959597961998952,60.40402038001048,64.656,-9.826,FB0101011F000003,0,True,False
3.009745881001436,59.90254118998564,64.164,-9.844,FB0101011F000003,0,True,False
3.059824820000358,59.40175179999642,63.672,-9.835,FB0101011F000003,0,True,False
3.109901481999259,58.90098518000741,63.18,-9.844,FB0101011F000003,0,True,False
3.1601436890014156,58.398563109985844,62.67,-10.195,FB0101011F000003,0,True,False
3.2102195949992165,57.897804050007835,62.155,-10.301,FB0101011F000003,0,True,False
3.260426297001686,57.39573702998314,61.634,-10.424,FB0101011F000003,0,True,False
3.310590349999984,56.89409650000016,61.121,-10.257,FB0101011F000003,0,True,False
3.3607301320007537,56.39269867999246,60.612,-10.186,FB0101011F000003,0,True,False
3.4108033519987657,55.89196648001234,60.116,-9.905,FB0101011F000003,0,True,False
3.460888403998979,55.39111596001021,59.626,-9.8,FB0101011F000003,0,True,False
3.5109649379992334,54.890350620007666,59.139,-9.747,FB0101011F000003,0,True,False
3.561037840001518,54.38962159998482,58.646,-9.853,FB0101011F000003,0,True,False
3.6111067650017503,53.8889323499825,58.646,-9.853,FB0101011F000003,0,True,False
3.661214091000147,53.38785908999853,57.652,-9.967,FB0101011F000003,0,True,False
3.7112964440020733,52.88703555997927,57.161,-9.817,FB0101011F000003,0,True,False
3.7614640390020213,52.38535960997979,56.675,-9.721,FB0101011F000003,0,True,False
3.8116355410020333,51.88364458997967,56.178,-9.94,FB0101011F000003,0,True,False
3.8617341710014443,51.38265828998556,55.676,-10.046,FB0101011F000003,0,True,False
3.911806070998864,50.88193929001136,55.162,-10.274,FB0101011F000003,0,True,False
3.961878064001212,50.38121935998788,54.649,-10.266,FB0101011F000003,0,True,False
4.011958895000134,49.880411049998656,54.133,-10.327,FB0101011F000003,0,True,False
4.062032965000981,49.37967034999019,53.623,-10.195,FB0101011F000003,0,True,False
4.112195851001161,48.87804148998839,53.121,-10.046,FB0101011F000003,0,True,False
4.162392362999526,48.37607637000474,52.623,-9.949,FB0101011F000003,0,True,False
4.2125670759996865,47.874329240003135,52.13,-9.87,FB0101011F000003,0,True,False
4.2627561619992775,47.372438380007225,51.645,-9.703,FB0101011F000003,0,True,False
4.312824225999066,46.87175774000934,51.152,-9.853,FB0101011F000003,0,True,False
4.3629888350005785,46.370111649994215,50.658,-9.888,FB0101011F000003,0,True,False
4.41315527000188,45.8684472999812,50.169,-9.765,FB0101011F000003,0,True,False
4.46332193499984,45.3667806500016,49.681,-9.773,FB0101011F000003,0,True,False
4.513489810000465,44.86510189999536,49.183,-9.949,FB0101011F000003,0,True,False
4.563657087001047,44.36342912998953,48.68,-10.055,FB0101011F000003,0,True,False
4.613752964000014,43.86247035999986,48.68,-10.055,FB0101011F000003,0,True,False
4.663915680001082,43.360843199989176,47.653,-10.318,FB0101011F000003,0,True,False
4.714089089000481,42.85910910999519,47.132,-10.424,FB0101011F000003,0,True,False
4.764167995999742,42.358320040002575,46.622,-10.204,FB0101011F000003,0,True,False
4.814382368000224,41.85617631999776,46.117,-10.107,FB0101011F000003,0,True,False
4.8645551549998345,41.354448450001655,45.626,-9.817,FB0101011F000003,0,True,False
4.914720984001178,40.85279015998822,45.14,-9.721,FB0101011F000003,0,True,False
4.964797536998958,40.35202463001042,44.653,-9.738,FB0101011F000003,0,True,False
5.014870585000608,39.851294149993926,44.164,-9.782,FB0101011F000003,0,True,False
5.0649458580010105,39.350541419989895,43.665,-9.976,FB0101011F000003,0,True,False
5.115052716999344,38.84947283000656,43.17,-9.896,FB0101011F000003,0,True,False
5.165124097999069,38.34875902000931,42.681,-9.782,FB0101011F000003,0,True,False
5.21528419400056,37.84715805999439,42.186,-9.896,FB0101011F000003,0,True,False
5.265444751999894,37.34555248000106,41.689,-9.94,FB0101011F000003,0,True,False
5.3156624200019,36.843375799981004,41.183,-10.125,FB0101011F000003,0,True,False
5.365748258998792,36.34251741001208,40.662,-10.415,FB0101011F000003,0,True,False
5.415931133000413,35.84068866999587,40.132,-10.608,FB0101011F000003,0,True,False
5.466001144999609,35.339988550003916,39.615,-10.336,FB0101011F000003,0,True,False
5.516072294998594,34.83927705001406,39.105,-10.195,FB0101011F000003,0,True,False
5.5661651190021075,34.338348809978925,38.604,-10.02,FB0101011F000003,0,True,False
5.616338215000724,33.83661784999276,38.604,-10.02,FB0101011F000003,0,True,False
5.666508597001666,33.33491402998333,37.638,-9.589,FB0101011F000003,0,True,False
5.716687881002144,32.83312118997856,37.151,-9.747,FB0101011F000003,0,True,False
5.766746911001974,32.33253088998026,36.656,-9.896,FB0101011F000003,0,True,False
5.8168229190014245,31.831770809985755,36.156,-9.993,FB0101011F000003,0,True,False
5.866896545001509,31.331034549984906,35.668,-9.765,FB0101011F000003,0,True,False
5.916972924998845,30.830270750011543,35.171,-9.94,FB0101011F000003,0,True,False
5.967048940001405,30.32951059998595,34.675,-9.914,FB0101011F000003,0,True,False
6.017123116998846,29.82876883001154,34.171,-10.099,FB0101011F000003,0,True,False
6.067199946999608,29.32800053000392,33.655,-10.318,FB0101011F000003,0,True,False
6.117359964999196,28.826400350008043,33.133,-10.433,FB0101011F000003,0,True,False
6.167535253000096,28.324647469999043,32.616,-10.345,FB0101011F000003,0,True,False
6.217712768000638,27.82287231999362,32.107,-10.178,FB0101011F000003,0,True,False
6.267909289999807,27.320907100001932,31.114,-9.861,FB0101011F000003,0,True,False
6.31798318300207,26.820168169979297,31.114,-9.861,FB0101011F000003,0,True,False
6.368057333998877,26.31942666001123,30.633,-9.624,FB0101011F000003,0,True,False
6.418133396000485,25.81866603999515,30.145,-9.747,FB0101011F000003,0,True,False
6.468315879999864,25.316841200001363,29.655,-9.8,FB0101011F000003,0,True,False
6.518482034000044,24.815179659999558,29.16,-9.896,FB0101011F000003,0,True,False
6.568703185999766,24.31296814000234,28.671,-9.791,FB0101011F000003,0,True,False
6.6188048360018,23.811951639982,28.182,-9.782,FB0101011F000003,0,True,False
6.669003492999764,23.309965070002363,27.691,-9.817,FB0101011F000003,0,True,False
6.719093441999576,22.809065580004244,27.193,-9.949,FB0101011F000003,0,True,False
6.769168962000549,22.30831037999451,26.69,-10.072,FB0101011F000003,0,True,False
6.819239330001437,21.807606699985627,25.639,-10.617,FB0101011F000003,0,True,False
6.869411966999905,21.305880330000946,25.639,-10.617,FB0101011F000003,0,True,False
6.91958899400197,20.804110059980303,25.123,-10.318,FB0101011F000003,0,True,False
6.969769039002131,20.302309609978693,24.617,-10.116,FB0101011F000003,0,True,False
7.019955775002018,19.800442249979824,23.633,-9.993,FB0101011F000003,0,True,False
7.070112751000124,19.298872489998757,23.633,-9.677,FB0101011F000003,0,True,False
7.120216359999176,18.797836400008237,23.146,-9.747,FB0101011F000003,0,True,False
7.170379611001408,18.296203889985918,22.166,-9.888,FB0101011F000003,0,True,False
7.220446955001535,17.795530449984653,22.166,-9.712,FB0101011F000003,0,True,False
7.270605880999938,17.293941190000623,21.181,-10.055,FB0101011F000003,0,True,False
7.320736862999183,16.792631370008166,21.181,-9.65,FB0101011F000003,0,True,False
7.370823093999206,16.291769060007937,20.191,-9.844,FB0101011F000003,0,True,False
7.420902521000244,15.790974789997563,19.691,-9.958,FB0101011F000003,0,True,False
7.470984044000943,15.29015955999057,19.176,-9.984,FB0101011F000003,0,True,False
7.521061546001874,14.789384539981256,18.644,-10.301,FB0101011F000003,0,True,False
7.571237588999793,14.28762411000207,18.127,-10.644,FB0101011F000003,0,True,False
7.621404305999022,13.785956940009783,17.617,-10.345,FB0101011F000003,0,True,False
7.671592249000241,13.284077509997587,17.115,-10.195,FB0101011F000003,0,True,False
7.721771201999218,12.782287980007823,16.62,-10.037,FB0101011F000003,0,True,False
7.77196357000139,12.280364299986104,16.137,-9.914,FB0101011F000003,0,True,False
7.822039294998831,11.779607050011691,15.643,-9.65,FB0101011F000003,0,True,False
7.872261688000435,11.277383119995648,15.643,-9.879,FB0101011F000003,0,True,False
7.922442825998587,10.77557174001413,15.151,-9.853,FB0101011F000003,0,True,False
7.972634598001605,10.273654019983951,14.651,-9.993,FB0101011F000003,0,True,False
8.022774467001,9.772255329990003,14.164,-9.747,FB0101011F000003,0,True,False
8.072969950000697,9.270300499993027,13.678,-9.703,FB0101011F000003,0,True,False
8.123059335001017,8.769406649989833,12.678,-9.791,FB0101011F000003,0,True,False
8.173151825001696,8.268481749983039,12.161,-10.213,FB0101011F000003,0,True,False
8.223253232001298,7.767467679987021,11.639,-10.345,FB0101011F000003,0,True,False
8.273342016000242,7.266579839997576,11.121,-10.441,FB0101011F000003,0,True,False
8.32346810799936,6.7653189200063935,10.615,-10.353,FB0101011F000003,0,True,False
8.373571426000126,6.264285739998741,10.105,-10.125,FB0101011F000003,0,True,False
8.42384037300144,5.761596269985603,9.608,-10.195,FB0101011F000003,0,True,False
8.473914663998585,5.260853360014153,9.608,-9.949,FB0101011F000003,0,True,False
8.523987775999558,4.760122240004421,8.636,-9.765,FB0101011F000003,0,True,False
8.574062185001821,4.259378149981785,8.148,-9.765,FB0101011F000003,0,True,False
8.624185233999015,3.758147660009854,7.667,-9.756,FB0101011F000003,0,True,False
8.67444328000056,3.2555671999944025,7.176,-9.624,FB0101011F000003,0,True,False
8.72456847400099,2.7543152599901077,6.703,-9.809,FB0101011F000003,0,True,False
8.774727987001825,2.2527201299817534,6.184,-9.466,FB0101011F000003,0,True,False
8.824838697000814,1.7516130299918586,5.68,-10.371,FB0101011F000003,0,True,False
8.874962243000482,1.2503775699951802,5.171,-10.081,FB0101011F000003,0,True,False
8.925119941999583,0.7488005800041719,4.649,-10.187,FB0101011F000003,0,True,False
8.975259302998893,0.24740697001107037,4.119,-10.441,FB0101011F000003,0,True,False
9.025511980999,-0.2551198099900063,3.603,-10.608,FB0101011F000003,0,True,False
9.075697211999795,-0.756972119997954,3.099,-10.31,FB0101011F000003,0,True,False
9.125812248999864,-1.2581224899986267,2.597,-10.072,FB0101011F000003,0,True,False
9.175906762000523,-1.7590676200052258,2.11,-10.046,FB0101011F000003,0,True,False
9.225991473002068,-2.2599147300206823,1.629,-9.738,FB0101011F000003,0,True,False
9.27607824900042,-2.7607824900042033,1.143,-9.615,FB0101011F000003,0,True,False
9.32616252400112,-3.261625240011199,0.645,-9.738,FB0101011F000003,0,True,False
9.376273420999496,-3.76273420999496,0.15,-9.949,FB0101011F000003,0,True,False
9.42646114099989,-4.264611409998906,-0.342,-9.905,FB0101011F000003,0,True,False
9.476740850001079,-4.767408500010788,-0.836,-9.844,FB0101011F000003,0,True,False
9.526826714998606,-5.268267149986059,-1.325,-9.87,FB0101011F000003,0,True,False
9.57693631300208,-5.769363130020793,-1.829,-9.791,FB0101011F000003,0,True,False
9.627012103999732,-6.270121039997321,-2.344,-10.072,FB0101011F000003,0,True,False
9.677111852000962,-6.771118520009622,-2.86,-10.301,FB0101011F000003,0,True,False
9.727186109001195,-7.271861090011953,-3.376,-10.327,FB0101011F000003,0,True,False
9.777350471998943,-7.7735047199894325,-3.883,-10.318,FB0101011F000003,0,True,False
9.82751278700016,-8.275127870001597,-4.383,-10.134,FB0101011F000003,0,True,False
9.877695693001442,-8.776956930014421,-4.877,-10.002,FB0101011F000003,0,True,False
9.9277430430011,-9.277430430011023,-5.369,-9.879,FB0101011F000003,0,True,False
9.977830343999813,-9.778303439998112,-5.858,-9.844,FB0101011F000003,0,True,False
10.027981072002149,-10.279810720021487,-6.355,-9.773,FB0101011F000003,0,True,False
10.078195684000093,-10.78195684000093,-6.853,-9.949,FB0101011F000003,0,True,False
10.128527406999638,-11.285274069996362,-7.343,-9.949,FB0101011F000003,0,True,False
10.178694604001066,-11.786946040010662,-7.831,-9.765,FB0101011F000003,0,True,False
10.228771502999734,-12.287715029997344,-8.325,-9.765,FB0101011F000003,0,True,False
10.278975127999729,-12.78975127999729,-8.829,-9.87,FB0101011F000003,0,True,False
10.329150436999043,-13.291504369990434,-9.337,-10.081,FB0101011F000003,0,True,False
10.37936548899961,-13.793654889996105,-9.851,-10.16,FB0101011F000003,0,True,False
10.429529917000764,-14.295299170007638,-10.373,-10.292,FB0101011F000003,0,True,False
10.479604076001124,-14.796040760011238,-10.885,-10.433,FB0101011F000003,0,True,False
10.529748190001555,-15.29748190001554,-11.391,-10.248,FB0101011F000003,0,True,False
10.579824855001789,-15.798248550017888,-11.888,-10.116,FB0101011F000003,0,True,False
10.629988818000129,-16.29988818000129,-12.371,-9.932,FB0101011F000003,0,True,False
10.68006222799886,-16.800622279988602,-12.858,-9.677,FB0101011F000003,0,True,False
10.730154101001972,-17.30154101001972,-13.352,-9.738,FB0101011F000003,0,True,False
10.78033761700135,-17.803376170013507,-13.847,-9.87,FB0101011F000003,0,True,False
10.830499185998633,-18.30499185998633,-14.343,-9.905,FB0101011F000003,0,True,False
10.88067378100095,-18.80673781000951,-14.834,-9.914,FB0101011F000003,0,True,False
10.930756279998604,-19.307562799986044,-15.324,-9.809,FB0101011F000003,0,True,False
10.980831977001799,-19.808319770017988,-15.823,-9.809,FB0101011F000003,0,True,False
11.030908091001038,-20.30908091001038,-16.328,-9.967,FB0101011F000003,0,True,False
11.080997624001611,-20.809976240016113,-16.837,-10.116,FB0101011F000003,0,True,False
11.13107427399882,-21.310742739988186,-17.354,-10.178,FB0101011F000003,0,True,False
11.181154076999519,-21.81154076999519,-17.87,-10.336,FB0101011F000003,0,True,False
11.231327706002048,-22.313277060020482,-18.371,-10.318,FB0101011F000003,0,True,False
11.281509320000623,-22.81509320000623,-18.872,-10.028,FB0101011F000003,0,True,False
11.33168623900201,-23.316862390020106,-19.37,-10.011,FB0101011F000003,0,True,False
11.3818885949986,-23.818885949985997,-19.861,-9.817,FB0101011F000003,0,True,False
11.431977195999934,-24.319771959999343,-20.356,-9.817,FB0101011F000003,0,True,False
11.482053146999533,-24.82053146999533,-20.855,-9.914,FB0101011F000003,0,True,False
11.532150923001609,-25.32150923001609,-21.352,-9.976,FB0101011F000003,0,True,False
11.582325927000056,-25.823259270000563,-21.841,-9.932,FB0101011F000003,0,True,False
11.632503699998779,-26.325036999987788,-22.331,-9.791,FB0101011F000003,0,True,False
11.682685412000865,-26.826854120008647,-22.828,-9.8,FB0101011F000003,0,True,False
11.732745653000165,-27.327456530001655,-22.828,-9.94,FB0101011F000003,0,True,False
11.78294287099925,-27.8294287099925,-23.842,-10.02,FB0101011F000003,0,True,False
11.833017912002106,-28.330179120021057,-24.357,-10.31,FB0101011F000003,0,True,False
11.883118254001602,-28.831182540016016,-24.88,-10.31,FB0101011F000003,0,True,False
11.933279769000364,-29.332797690003645,-25.386,-10.459,FB0101011F000003,0,True,False
11.983449350002047,-29.83449350002047,-25.888,-10.116,FB0101011F000003,0,True,False
12.033733250998921,-30.33733250998921,-26.382,-10.037,FB0101011F000003,0,True,False
12.083840715000406,-30.83840715000406,-26.87,-9.879,FB0101011F000003,0,True,False
12.133964248001575,-31.339642480015755,-27.359,-9.765,FB0101011F000003,0,True,False
12.184067532998597,-31.84067532998597,-27.851,-9.782,FB0101011F000003,0,True,False
12.234341827999742,-32.34341827999741,-28.349,-9.844,FB0101011F000003,0,True,False
12.28452609300075,-32.84526093000751,-28.843,-9.958,FB0101011F000003,0,True,False
12.334814455000014,-33.34814455000013,-29.334,-9.87,FB0101011F000003,0,True,False
12.384945664998668,-33.84945664998668,-29.827,-9.826,FB0101011F000003,0,True,False
12.435072983000282,-34.35072983000282,-30.327,-9.853,FB0101011F000003,0,True,False
12.485236895001435,-34.85236895001435,-30.832,-10.011,FB0101011F000003,0,True,False
12.53550572200038,-35.3550572200038,-31.35,-10.099,FB0101011F000003,0,True,False
12.585781123001652,-35.85781123001652,-31.867,-10.362,FB0101011F000003,0,True,False
12.635938673000055,-36.35938673000055,-32.377,-10.327,FB0101011F000003,0,True,False
12.686061077001796,-36.860610770017956,-32.884,-10.213,FB0101011F000003,0,True,False
12.736226551998698,-37.36226551998698,-33.381,-10.134,FB0101011F000003,0,True,False
12.786472825999226,-37.86472825999226,-33.87,-9.949,FB0101011F000003,0,True,False
12.836706681999203,-38.36706681999203,-34.355,-9.782,FB0101011F000003,0,True,False
12.886842381998576,-38.868423819985765,-34.852,-9.686,FB0101011F000003,0,True,False
12.936972363000677,-39.369723630006774,-35.347,-9.94,FB0101011F000003,0,True,False
12.987117033000686,-39.87117033000686,-35.841,-9.896,FB0101011F000003,0,True,False
13.037275343998772,-40.37275343998772,-36.332,-9.896,FB0101011F000003,0,True,False
13.087519499000337,-40.875194990003365,-36.823,-9.809,FB0101011F000003,0,True,False
13.137811200002034,-41.37811200002034,-37.316,-9.826,FB0101011F000003,0,True,False
13.187936441001511,-41.879364410015114,-37.819,-9.853,FB0101011F000003,0,True,False
13.238074736000272,-42.380747360002715,-38.333,-10.072,FB0101011F000003,0,True,False
13.288208015001146,-42.88208015001146,-38.852,-10.283,FB0101011F000003,0,True,False
13.338492973001848,-43.384929730018484,-39.371,-10.371,FB0101011F000003,0,True,False
13.388792590001685,-43.88792590001685,-39.876,-10.389,FB0101011F000003,0,True,False
13.438913805999618,-44.389138059996185,-40.378,-10.099,FB0101011F000003,0,True,False
13.489057179998781,-44.89057179998781,-40.873,-10.037,FB0101011F000003,0,True,False
13.539184559002024,-45.39184559002024,-41.358,-9.888,FB0101011F000003,0,True,False
13.589368894001382,-45.89368894001382,-41.848,-9.712,FB0101011F000003,0,True,False
13.63967539100122,-46.396753910012194,-42.343,-9.791,FB0101011F000003,0,True,False
13.689763897000375,-46.897638970003754,-42.84,-9.905,FB0101011F000003,0,True,False
13.739889947999472,-47.398899479994725,-43.331,-9.94,FB0101011F000003,0,True,False
13.790009738000663,-47.90009738000663,-43.821,-9.809,FB0101011F000003,0,True,False
13.840137701001368,-48.401377010013675,-44.316,-9.817,FB0101011F000003,0,True,False
13.89040346299953,-48.904034629995294,-44.817,-9.896,FB0101011F000003,0,True,False
13.940702792999218,-49.40702792999218,-45.327,-10.02,FB0101011F000003,0,True,False
13.99084105899965,-49.90841058999649,-45.844,-10.204,FB0101011F000003,0,True,False
14.040964022999106,-50.409640229991055,-45.844,-10.336,FB0101011F000003,0,True,False
14.091122417001316,-50.911224170013156,-46.874,-10.406,FB0101011F000003,0,True,False
14.141373419999582,-51.413734199995815,-47.381,-10.195,FB0101011F000003,0,True,False
14.191654450998612,-51.916544509986124,-47.879,-10.125,FB0101011F000003,0,True,False
14.241776923001453,-52.41776923001453,-48.362,-9.967,FB0101011F000003,0,True,False
14.291910298001312,-52.91910298001312,-48.853,-9.659,FB0101011F000003,0,True,False
14.342016270002205,-53.42016270002205,-49.346,-9.817,FB0101011F000003,0,True,False
14.39217546999862,-53.921754699986195,-49.841,-9.87,FB0101011F000003,0,True,False
14.44243174300209,-54.42431743002089,-50.339,-9.905,FB0101011F000003,0,True,False
14.492705780001415,-54.927057800014154,-50.828,-9.949,FB0101011F000003,0,True,False
14.54283192100047,-55.4283192100047,-51.319,-9.791,FB0101011F000003,0,True,False
14.592978949000099,-55.929789490000985,-51.319,-9.817,FB0101011F000003,0,True,False
14.643138729999919,-56.43138729999919,-52.315,-9.817,FB0101011F000003,0,True,False
14.69333677800023,-56.9333677800023,-52.828,-10.037,FB0101011F000003,0,True,False
14.743609875000402,-57.43609875000402,-53.349,-10.274,FB0101011F000003,0,True,False
14.793767537001258,-57.937675370012585,-53.867,-10.406,FB0101011F000003,0,True,False
14.843903914999828,-58.43903914999828,-54.375,-10.362,FB0101011F000003,0,True,False
14.894028710001294,-58.94028710001294,-54.872,-10.16,FB0101011F000003,0,True,False
14.944226452000294,-59.44226452000294,-55.365,-9.94,FB0101011F000003,0,True,False
14.994480385001225,-59.94480385001225,-55.849,-9.861,FB0101011F000003,0,True,False
15.044690644001093,-60.446906440010935,-56.341,-9.677,FB0101011F000003,0,True,False
15.094817633002094,-60.94817633002094,-56.834,-9.844,FB0101011F000003,0,True,False
15.144937725999625,-61.449377259996254,-57.329,-9.87,FB0101011F000003,0,True,False
15.19501479199971,-61.95014791999711,-57.82,-9.817,FB0101011F000003,0,True,False
15.245102601002145,-62.45102601002145,-58.308,-9.773,FB0101011F000003,0,True,False
15.295190695000201,-62.95190695000201,-58.801,-9.844,FB0101011F000003,0,True,False
15.345384701999137,-63.45384701999137,-59.299,-9.844,FB0101011F000003,0,True,False
15.395557779000228,-63.95557779000228,-59.819,-10.397,FB0101011F000003,0,True,False
15.445739348000643,-64.45739348000643,-60.341,-10.397,FB0101011F000003,0,True,False
15.495953532001295,-64.95953532001295,-60.862,-10.424,FB0101011F000003,0,True,False
15.546043676000409,-65.46043676000409,-61.368,-10.125,FB0101011F000003,0,True,False
15.596125436000875,-65.96125436000875,-61.867,-9.967,FB0101011F000003,0,True,False
15.646200455001235,-66.46200455001235,-62.366,-9.984,FB0101011F000003,0,True,False
15.69635863000076,-66.96358630000759,-62.852,-9.721,FB0101011F000003,0,True,False
15.74664454899903,-67.46644548999029,-63.346,-9.888,FB0101011F000003,0,True,False
15.797660504002124,-67.97660504002124,-63.844,-9.958,FB0101011F000003,0,True,False
15.84866656899976,-68.48666568999761,-64.344,-9.993,FB0101011F000003,0,True,False
15.898807452002075,-68.98807452002075,-64.833,-9.791,FB0101011F000003,0,True,False
15.94892670199988,-69.4892670199988,-65.316,-9.65,FB0101011F000003,0,True,False
15.99904424000124,-69.9904424000124,-65.802,-9.712,FB0101011F000003,0,True,False
16.049293275998934,-70.49293275998934,-66.288,-9.721,FB0101011F000003,0,True,False
16.099541366998892,-70.99541366998892,-66.785,-9.949,FB0101011F000003,0,True,False
16.14972111300085,-71.49721113000851,-67.292,-10.143,FB0101011F000003,0,True,False
16.19983779999893,-71.99837799998932,-67.811,-10.38,FB0101011F000003,0,True,False
16.24995007400139,-72.4995007400139,-68.327,-10.318,FB0101011F000003,0,True,False
16.30005455799983,-73.00054557999829,-68.821,-9.87,FB0101011F000003,0,True,False
16.350163229999453,-73.50163229999453,-69.331,-10.213,FB0101011F000003,0,True,False
16.400417845001357,-74.00417845001357,-69.826,-9.905,FB0101011F000003,0,True,False
16.450608308001392,-74.50608308001392,-70.313,-9.729,FB0101011F000003,0,True,False
16.50074539400157,-75.0074539400157,-70.799,-9.73,FB0101011F000003,0,True,False
16.550865615001385,-75.50865615001385,-71.293,-9.879,FB0101011F000003,0,True,False
16.60105063300216,-76.0105063300216,-71.792,-9.967,FB0101011F000003,0,True,False
16.65115707500081,-76.5115707500081,-72.287,-9.905,FB0101011F000003,0,True,False
16.701419076001912,-77.01419076001912,-72.773,-9.721,FB0101011F000003,0,True,False
16.751685694001935,-77.51685694001935,-73.271,-9.958,FB0101011F000003,0,True,False
16.80180669300171,-78.01806693001708,-73.768,-9.94,FB0101011F000003,0,True,False
16.851926358998753,-78.51926358998753,-74.284,-10.327,FB0101011F000003,0,True,False
16.902073118999397,-79.02073118999397,-74.809,-10.503,FB0101011F000003,0,True,False
