t_s,target_deg_s,velocity_deg_s,diag
9.320938504999503,0,12.17,FB0000021D000002
9.372817657000269,0,18.93,FB0000021D000002
9.424974019999354,0,19.691,FB0000021D000002
9.477209491000394,0,13.691,FB0000021D000002
9.530341049001436,0,1.014,FB0000021D000002
9.582036872998287,0,0.507,FB0000021D000002
9.633589921999373,0,0.507,FB0000021D000002
9.685410445999878,0,0.254,FB0000021D000002
9.738467620998563,0,0.084,FB0000021D000002
9.789924462998897,0,-0.084,FB0000021D000002
9.84137810500033,0,0.084,FB0000021D000002
9.894399779001105,0,0.0,FB0000021D000002
9.945933957998932,0,0.338,FB0000021D000002
9.998994438999944,0,-0.423,FB0000021D000002
10.050871065999672,0,0.169,FB0000021D000002
10.104077673000575,0,-0.338,FB0000021D000002
10.155890250000084,0,-0.338,FB0000021D000002
10.207868926998344,0,-0.338,FB0000021D000002
10.260840992999874,0,-0.338,FB0000021D000002
10.31261966099919,0,0.084,FB0000021D000002
10.365842335999332,0,-0.169,FB0000021D000002
10.41891307699916,0,-0.085,FB0000021D000002
10.4720132859984,0,0.0,FB0000021D000002
10.524878996999178,0,0.0,FB0000021D000002
10.577776580998034,0,0.0,FB0000021D000002
10.63064972400025,0,0.084,FB0000021D000002
10.682936582001275,0,0.084,FB0000021D000002
10.735735983998893,0,0.084,FB0000021D000002
10.787742812000943,0,0.084,FB0000021D000002
11.444125969999732,0,0.169,FB0000021D000002
